random_id,participant_id,condition,first_question_page,Q0,Q1,Q2,Q3,age,gender,manipulation_check_question_order,justin_question_order,nate_question_order,likert_question,likert_response
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",justin.principles,6
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",justin.calm,7
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",justin.upset,1
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.far,4
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.standards,6
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.certain,5
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.reservations,7
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.conflicted,1
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.deep,7
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.principles,6
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.calm,3
phndlbb4rlg,A16995566,moral,justin,"I think this experiment is about with a short amount of details and information, how much can we infer of the overall principles and morality of each character from an action or observable task ",Nate,"I relate to Nate the most as there is a bit of a selfish trait of wanting to benefit of oneself rather than benefiting others, but I do see that Nate deep down did want to do the right thing and is more thoughtful on his decisions.",I think the scale for sliders was a little inconsistent with changes in high to low depending on the question and that the position of each question caught me off guard when it changed.,21,Male,"[1,0]","[0,2,5,8,7,3,1,6,4]","[0,8,1,4,2,7,5,6,3]",nate.upset,2
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",manipulation_check_nate,1
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",manipulation_check_justin,7
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.far,7
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.standards,7
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.certain,7
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.reservations,1
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.conflicted,1
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.deep,1
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.principles,1
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.calm,7
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",justin.upset,1
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.far,5
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.standards,5
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.certain,4
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.reservations,4
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.conflicted,3
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.deep,5
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.principles,5
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.calm,4
pj6cfmw88u4,A16486413,immoral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[7,8,6,4,1,2,0,3,5]","[4,2,6,7,3,1,8,0,5]",nate.upset,6
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",manipulation_check_nate,5
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",manipulation_check_justin,2
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.far,1
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.standards,2
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.certain,5
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.reservations,1
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.conflicted,7
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.deep,3
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.principles,2
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.calm,4
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",justin.upset,6
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.far,7
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.standards,6
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.certain,7
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.reservations,6
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.conflicted,1
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.deep,7
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.principles,5
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.calm,1
pj7y31pyyo0,Heron,immoral,justin,Moral standing ,Nate,"Wanting to do the right thing but choosing not too, also the anxiety of making the right decision. ",No :),24,Female,"[1,0]","[0,2,4,7,8,6,1,3,5]","[7,5,8,4,2,0,1,6,3]",nate.upset,4
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",manipulation_check_nate,6
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",manipulation_check_justin,2
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.far,2
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.standards,6
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.certain,2
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.reservations,5
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.conflicted,6
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.deep,5
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.principles,6
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.calm,6
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",justin.upset,2
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.far,3
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.standards,4
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.certain,4
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.reservations,5
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.conflicted,2
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.deep,3
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.principles,5
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.calm,5
plzgly86wcc,flamingo,moral,nate,How we decide the morality of others based on their decisions and decisions making process,I relate more with Nate.,I found him relatable because he took time to think his decision out.,No,21,Male,"[1,0]","[3,1,6,5,8,4,2,0,7]","[5,0,6,1,3,4,2,7,8]",nate.upset,2
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",manipulation_check_nate,2
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",manipulation_check_justin,7
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.far,2
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.standards,3
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.certain,3
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.reservations,4
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.conflicted,5
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.deep,5
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.principles,3
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.calm,5
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",justin.upset,2
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.far,6
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.standards,3
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.certain,1
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.reservations,7
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.conflicted,1
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.deep,7
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.principles,3
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.calm,7
pmr222x9lgx,lion,immoral,justin,I think this experiment may have been about how humans judge the morality of others based on certain wording or actions.,I related to Nate the most. ,I found Nate relatable because I am sure there was an internal battle between needing the money and wanting to do a good act.,No technical issues!,21,Female,"[1,0]","[5,3,0,2,4,6,1,8,7]","[2,4,0,7,6,5,3,1,8]",nate.upset,1
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",manipulation_check_nate,1
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",manipulation_check_justin,7
